timestamp,model_name,seed,mse,mae,rmse,mape,r2_score,picp,mpiw,winkler_score,training_time_s,testing_time_s,hpo_trial_s,hpo_time_s
2025-11-28 12:26:27,gru_mcd_1234,1234,8655.248412864656,74.57549037183034,93.03358755237086,0.0103967664784288,0.9232147287672704,0.8714285714285714,280.53203290666846,468.7165733086776,213.1611,111.549,50,5341.3942
2025-11-28 12:38:36,gru_mcd_42,42,32046.01156217332,164.02154540249026,179.01399822967284,0.022891226952017,0.7119545602824395,0.2578125,261.56646001815795,2312.678864525728,337.1964,196.6398,50,5922.3676
2025-11-28 12:41:27,gru_mcd_73,73,24486.60095111709,139.60827599146455,156.48195087970078,0.0195095735870917,0.7773445443738403,0.2388059701492537,194.03883976722827,2445.901313378237,316.7254,115.1746,50,6201.0876
2025-11-28 13:01:50,gru_mcd_31415,31415,10679.170797829389,81.29680327231445,103.34007353311392,0.0112712462553969,0.9040103183414354,0.56875,169.51608594894407,1223.957669909149,289.7484,194.5295,50,7280.2478
2025-11-28 16:07:52,gru_mcd_271828183,271828183,9068.64718713628,74.07396086782225,95.2294449586696,0.0103145696133695,0.918486503021004,0.9578125,370.1307160186766,435.3520934610595,210.7422,213.4966,50,2909.4048
2025-11-28 17:26:01,lstm_mcd_31415,31415,36711.99436948146,167.12265053485402,191.60374309882744,0.023194795085042,0.6707438903406426,0.6875912408759124,420.5941955833713,1107.3230281757546,131.8058,72.7401,50,4103.2358
2025-11-28 17:32:32,lstm_mcd_73,73,35071.24976911501,165.72948798812502,187.27319554360952,0.0231406953556033,0.6888644556995442,0.4914285714285714,319.1132069266182,1850.4088924165749,67.1347,39.1095,50,4619.7877
2025-11-28 17:33:16,lstm_mcd_271828183,271828183,20477.68614130454,121.65393134919644,143.10026604204668,0.016952654543724,0.8183316515512512,0.7242857142857143,329.5188084716796,876.5111589971266,87.3803,36.5421,50,4618.2813
2025-11-28 17:37:21,lstm_mcd_42,42,15330.657436774338,104.23199777446428,123.81703209483878,0.0145260657767172,0.8639936564144011,0.81,308.9976562325613,663.4678096530971,55.5281,51.4964,50,4915.4419
2025-11-28 18:07:12,lstm_mcd_1234,1234,15360.91422929698,101.90690002543944,123.93915535171676,0.0141302330035873,0.8619284872609743,0.76875,296.4551605796813,776.4975342056588,231.4211,164.7953,50,6404.2434
2025-11-29 03:00:51,transformer_mcd_1234,1234,122719.1172515707,321.0049951020982,350.3128847923963,0.0447939939133803,-0.0887059797841467,0.0157142857142857,138.55761896623883,10189.192460762222,66.4772,62.6178,50,4687.4842
2025-11-29 04:41:23,transformer_mcd_31415,31415,259719.8806526717,475.9325246208956,509.6271977167935,0.066225367832587,-1.361620074478092,0.0194029850746268,326.8184748863105,12516.124301018544,365.4222,630.9043,50,4528.5216
2025-11-29 07:21:21,transformer_mcd_73,73,207221.6759413365,428.4582515808394,455.2160761015987,0.0596737755168549,-0.8584934986331065,0.0175182481751824,279.69069065066134,11488.932226780911,84.2445,142.0279,50,4567.9135
2025-11-29 13:59:28,transformer_mcd_42,42,109692.79569451437,303.83358458754884,331.1990273151695,0.0420716311914108,0.0140267687174209,0.3453125,461.5403814506529,3792.018326960668,41.8859,166.0159,50,3445.848
2025-11-29 15:42:00,transformer_mcd_271828183,271828183,131941.91037984766,330.6971595829465,363.2380904859066,0.0459740185765806,-0.1705262393650866,0.2028571428571428,360.9103691406249,6190.494018947103,238.5582,142.7537,50,5246.8098
2025-11-29 17:44:09,tcn_mcd_73,73,6904.1669161446725,68.56569058847948,83.0913167313208,0.0096479678726181,0.937220750503425,0.7208955223880597,176.15385592788004,631.3522677602033,277.2058,202.081,50,6342.0282
2025-11-29 17:53:06,tcn_mcd_42,42,5872.025347873994,63.86696638897319,76.6291416360251,0.0090363455368169,0.947906167736122,0.0814285714285714,25.20753892299108,2092.659809072544,132.9171,106.8032,50,7122.3085
2025-11-29 20:06:07,tcn_mcd_31415,31415,3638.636341827855,39.89827571245436,60.321110250291774,0.0057318229167146,0.96736643522229,0.8656934306569343,154.97503754775883,404.9643961816547,223.9868,227.6257,50,7448.6362
2025-11-29 20:35:56,tcn_mcd_1234,1234,3472.846222039849,39.22907388614737,58.93085967504504,0.0056136589543332,0.9684215804622488,0.946268656716418,216.0062823941814,343.28709745738115,161.3073,287.47,50,9245.3552
2025-11-29 22:51:53,tcn_mcd_271828183,271828183,5775.827413079877,55.72510694753648,75.99886455125417,0.0079799819856841,0.9481987699999364,0.5897810218978102,98.77136816762662,870.7122640378357,97.2832,113.3902,50,3132.6866
2025-11-30 00:21:18,gru_hllla_31415,31415,40990.277890328325,177.08985420352678,202.46055885117065,0.0245983568632262,0.6363536370561436,0.6471428571428571,702.6607456054687,1421.8989401635038,35.6047,0.3255,50,2980.8534
2025-11-30 00:30:10,gru_hllla_73,73,11671.886609115632,91.6815834,108.03650590941764,0.0128237767504366,0.895087296460171,0.99375,710.6388674163818,720.5520677791748,202.1115,0.9725,50,3634.5405
2025-11-30 00:58:09,gru_hllla_42,42,12007.188788883288,91.66969528017576,109.57731877027877,0.0127379966007485,0.8920734342320418,0.9984375,709.1988515472412,717.0117284295654,311.1987,0.6512,50,4919.0465
2025-11-30 01:19:10,gru_hllla_1234,1234,20646.53558065321,124.85320311464288,143.68902386979045,0.0173888465087278,0.8168336991668216,0.9785714285714284,704.6490802873884,723.5297486172991,83.7975,0.332,50,3080.7325
2025-11-30 01:46:44,gru_hllla_271828183,271828183,19538.990123294097,124.78125762260743,139.78193775768776,0.01739749237396042,0.8243738697159845,0.9890625,706.0182082366944,716.8840911082764,95.2372,0.528,50,4393.0795
