timestamp,model_name,seed,mse,mae,rmse,mape,r2_score,picp,mpiw,winkler_score,training_time_s,testing_time_s,hpo_trial_s,hpo_time_s
2025-11-28 12:26:27,gru_mcd_1234,1234,8655.248412864656,74.57549037183034,93.03358755237086,0.0103967664784288,0.9232147287672704,0.8714285714285714,280.53203290666846,468.7165733086776,213.1611,111.549,50,5341.3942
2025-11-28 12:38:36,gru_mcd_42,42,32046.01156217332,164.02154540249026,179.01399822967284,0.022891226952017,0.7119545602824395,0.2578125,261.56646001815795,2312.678864525728,337.1964,196.6398,50,5922.3676
2025-11-28 12:41:27,gru_mcd_73,73,24486.60095111709,139.60827599146455,156.48195087970078,0.0195095735870917,0.7773445443738403,0.2388059701492537,194.03883976722827,2445.901313378237,316.7254,115.1746,50,6201.0876
2025-11-28 13:01:50,gru_mcd_31415,31415,10679.170797829389,81.29680327231445,103.34007353311392,0.0112712462553969,0.9040103183414354,0.56875,169.51608594894407,1223.957669909149,289.7484,194.5295,50,7280.2478
2025-11-28 16:07:52,gru_mcd_271828183,271828183,9068.64718713628,74.07396086782225,95.2294449586696,0.0103145696133695,0.918486503021004,0.9578125,370.1307160186766,435.3520934610595,210.7422,213.4966,50,2909.4048
2025-11-28 17:26:01,lstm_mcd_31415,31415,36711.99436948146,167.12265053485402,191.60374309882744,0.023194795085042,0.6707438903406426,0.6875912408759124,420.5941955833713,1107.3230281757546,131.8058,72.7401,50,4103.2358
2025-11-28 17:32:32,lstm_mcd_73,73,35071.24976911501,165.72948798812502,187.27319554360952,0.0231406953556033,0.6888644556995442,0.4914285714285714,319.1132069266182,1850.4088924165749,67.1347,39.1095,50,4619.7877
2025-11-28 17:33:16,lstm_mcd_271828183,271828183,20477.68614130454,121.65393134919644,143.10026604204668,0.016952654543724,0.8183316515512512,0.7242857142857143,329.5188084716796,876.5111589971266,87.3803,36.5421,50,4618.2813
2025-11-28 17:37:21,lstm_mcd_42,42,15330.657436774338,104.23199777446428,123.81703209483878,0.0145260657767172,0.8639936564144011,0.81,308.9976562325613,663.4678096530971,55.5281,51.4964,50,4915.4419
2025-11-28 18:07:12,lstm_mcd_1234,1234,15360.91422929698,101.90690002543944,123.93915535171676,0.0141302330035873,0.8619284872609743,0.76875,296.4551605796813,776.4975342056588,231.4211,164.7953,50,6404.2434
