timestamp,model_name,seed,mse,mae,rmse,mape,r2_score,picp,mpiw,winkler_score,training_time_s,testing_time_s,hpo_trial_s,hpo_time_s
2025-11-16 21:13:39,gru_baseline_42,42,36724.369587909525,172.8033244264965,191.63603415826967,0.0241303840801503,0.6758505504090017,0,0,0,17.0913,0.1047,0,0.0
2025-11-16 21:14:05,lstm_baseline_42,42,332647.46408268186,528.9048188415933,576.7559831355734,0.0735394615101024,-1.9361291589261729,0,0,0,8.6057,0.1211,0,0.0
2025-11-16 21:15:43,tcn_baseline_42,42,5700.487623594079,62.93716714735916,75.50157364978612,0.0088996311056543,0.9496843663669952,0,0,0,85.9564,0.1341,0,0.0
2025-11-16 21:17:32,transformer_baseline_42,42,260397.0690930609,470.4843302855194,510.2911610963499,0.0655509336589192,-1.2984075034854707,0,0,0,29.5306,0.1432,0,0.0
2025-11-16 21:18:56,gru_baseline_73,73,20374.7709610217,125.12653360413734,142.74022194539876,0.0174343206302863,0.8201610846784371,0,0,0,30.7118,0.1031,0,0.0
2025-11-16 21:19:27,lstm_baseline_73,73,101264.79475003736,291.62127736051934,318.2212983916026,0.0406343255917556,0.1061813218442087,0,0,0,17.4897,0.1031,0,0.0
2025-11-16 21:20:37,tcn_baseline_73,73,5247.581783226854,58.31303024925175,72.44019452780931,0.0083039889606853,0.9536819619831748,0,0,0,57.5749,0.137,0,0.0
2025-11-16 21:21:23,transformer_baseline_73,73,167110.1425158795,353.3908966371039,408.7910744082844,0.0488950350243882,-0.4750058700920261,0,0,0,38.08,0.1542,0,0.0
2025-11-16 21:22:13,gru_baseline_1234,1234,30487.54886496202,151.76884283138207,174.6068408309423,0.0211114580601605,0.730900154451946,0,0,0,11.6906,0.1105,0,0.0
2025-11-16 21:23:54,lstm_baseline_1234,1234,59127.98959074234,210.7762564526849,243.1624757045016,0.0292051313262677,0.4781038994997103,0,0,0,30.6005,0.1042,0,0.0
2025-11-16 21:25:34,tcn_baseline_1234,1234,5774.271915981187,63.098809570818645,75.98863017571239,0.0089498855236468,0.949033105690934,0,0,0,88.1961,0.1461,0,0.0
2025-11-16 21:26:17,transformer_baseline_1234,1234,196509.2926203828,379.3696123885563,443.2936866462039,0.0525544455839208,-0.7344989105921762,0,0,0,31.6431,0.1541,0,0.0
2025-11-16 21:30:39,gru_baseline_31415,31415,40609.23906820778,173.54839897482395,201.5173418547589,0.0240616648311561,0.6415605593784646,0,0,0,13.6406,0.1007,0,0.0
2025-11-16 21:31:52,lstm_baseline_31415,31415,283520.0222863864,481.96209836047535,532.4659822809213,0.0668983433158069,-1.5025033840857596,0,0,0,12.6976,0.1043,0,0.0
2025-11-16 21:32:15,tcn_baseline_31415,31415,138519.09183515658,328.71835249058097,372.181530755029,0.0456756866392038,-0.2226455587951965,0,0,0,16.7907,0.1447,0,0.0
2025-11-16 21:32:47,transformer_baseline_31415,31415,222652.89737856903,422.96469381188376,471.86109966659575,0.058684434812971,-0.9652567204003164,0,0,0,26.4521,0.1536,0,0.0
2025-11-16 21:33:45,gru_baseline_271828183,271828183,189822.4151394973,388.7337828591109,435.6861429280226,0.0540697180643409,-0.6754768584988688,0,0,0,6.8414,0.0939,0,0.0
2025-11-16 21:34:15,lstm_baseline_271828183,271828183,114538.35150149278,291.800163662676,338.4351511020875,0.0403459003052977,-0.0109783779240799,0,0,0,15.6596,0.1204,0,0.0
2025-11-16 21:34:58,tcn_baseline_271828183,271828183,4033.6980253252095,43.05004748331865,63.51140075077238,0.006163518528418,0.9643963665163656,0,0,0,37.6219,0.1397,0,0.0
2025-11-16 21:35:42,transformer_baseline_271828183,271828183,137104.5832540718,312.2093736110916,370.2763606471143,0.0431294462801703,-0.2101603294190241,0,0,0,36.5875,0.1555,0,0.0
2025-11-16 23:14:52,gru_rs_42,42,50074.4214334207,204.50469817397465,223.77314725726296,0.0283907451025408,0.549906274220482,0,0,0,67.7875,0.5061,50,5386.5143
2025-11-17 00:43:39,lstm_rs_42,42,22822.023026275136,127.79471957616072,151.0695966310731,0.0177662270436341,0.797533803241571,0,0,0,34.5151,0.4608,50,5141.5887
2025-11-17 02:50:44,tcn_rs_42,42,232357.13836083785,454.48676649694346,482.0343746672408,0.0632995048863313,-1.0839240346982844,0,0,0,117.3895,1.24,50,7467.1219
2025-11-17 04:22:13,transformer_rs_42,42,63886.83135310207,225.49836577719725,252.7584446721852,0.0311783716757361,0.4257534859349625,0,0,0,82.2896,0.6325,50,4122.4305
2025-11-17 06:27:56,gru_rs_73,73,16872.757742901547,110.4460224600365,129.89517982935914,0.0153741164601257,0.8486745634753421,0,0,0,51.3972,0.6578,50,6094.6413
2025-11-17 08:25:49,lstm_rs_73,73,13549.638729252094,88.57644079440296,116.4029154671484,0.0125471297679085,0.8767938028289772,0,0,0,188.4675,1.3152,50,6379.9955
2025-11-17 16:14:54,tcn_rs_73,73,3690.482118548329,44.58613073566962,60.74933842066372,0.006351463262536,0.9672597877108784,0,0,0,268.4759,1.5565,50,10786.7231
2025-11-17 17:38:10,transformer_rs_73,73,158767.01291528577,372.66740845812046,398.45578539567697,0.0518904049012704,-0.4239217975632496,0,0,0,51.2089,0.4499,50,4842.3992
2025-11-17 19:35:04,gru_rs_1234,1234,35533.70727408465,159.82385580517726,188.50386540886808,0.0221793957741424,0.6768937510358306,0,0,0,154.4268,2.1194,50,6825.8875
2025-11-17 21:50:57,lstm_rs_1234,1234,357016.5681704807,555.5200813213867,597.5086343898979,0.0769786896374396,-2.2090419166704645,0,0,0,65.7038,0.4198,50,7332.7905
2025-11-18 00:58:53,tcn_rs_1234,1234,4939.92073472741,56.47679479727677,70.28456967732967,0.0080201153807645,0.9561753591126928,0,0,0,479.9846,1.9718,50,9344.6896
2025-11-18 02:26:05,transformer_rs_1234,1234,117860.27502913262,313.81514716683034,343.3078429473067,0.0437888737573549,-0.0456006291194091,0,0,0,109.6969,0.6256,50,5070.6748
